8,3,23/04/2023,24,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.5338 0.1327],[0.365  0.1476],0.590492935,[0.0985 0.7159],0.221424201,FALSE,FALSE,5387.700286,0.583702766,58.12372554,98.57760861
11644622,5,24/04/2023,58223110,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0491 0.9081],[0.8995 0.7587],0.787770888,[0.3691 0.5315],0.444450215,TRUE,TRUE,2417.865292,1.562879083,1.388817753,0.111372231
11644829,12,24/04/2023,139737948,2,3,60,59536,178608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.3643 0.9032],[0.5164 0.8257],0.599745771,[0.4761 0.1053],0.211873917,TRUE,TRUE,2397.513043,1.127675025,1.088764868,0.034504761
11644665,6,24/04/2023,69867990,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.6187 1.0398],[0.4949 0.6575],0.707881615,[0.4695 0.1951],0.297464353,TRUE,TRUE,3711.041479,1.434893668,1.345625001,0.06221274
11644703,8,24/04/2023,93157624,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8979 0.9346],[0.4672 0.856 ],0.75338036,[0.4749 0.2393],0.354740786,TRUE,TRUE,4285.59534,1.548271655,1.411155718,0.088560645
11644935,14,24/04/2023,163029090,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.3114 0.6366],[0.7561 0.6561],0.676210332,[0.1374 0.3797],0.216582844,TRUE,TRUE,3715.310713,1.751379937,1.67780997,0.042006857
11644566,4,24/04/2023,46578264,2,5,60,133956,401868,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0405 1.6774],[0.5206 0.9471],0.753968792,[0.4616 0.13  ],0.256947202,TRUE,TRUE,6629.910545,2.438868762,2.251169013,0.076961808
11644816,11,24/04/2023,128092976,2,4,60,93025,279075,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.8628 0.3459],[0.4897 0.2272],0.821059155,[0.2827 0.9987],0.487601464,TRUE,TRUE,6942.449122,0.920964492,0.799567162,0.13181543
11644958,15,24/04/2023,174674370,2,6,60,182329,546987,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[1.0479 1.1266],[0.5981 0.5111],0.659405908,[0.144  0.1567],0.150579821,TRUE,TRUE,7772.432844,2.049322784,1.992833548,0.027564831
11644692,7,24/04/2023,81512844,2,3,63,65536,196608,30,1.00E-05,[1. 1.],[1. 1.],[1. 1.],[0.1181 0.5045],[0.1043 0.9348],0.557384057,[0.7474 0.0276],0.164137713,TRUE,TRUE,9252.012552,0.553216461,0.513401257,0.071970389
