Unnamed: 0,J,S,gamma,D,mu,lab,load,imbalance,t,c,r,t_prob,e,P,size,size_i,vi_job_id,vi_attempts,vi_time,vi_iter,vi_g_tmp,vi_g,ospi_job_id,ospi_attempts,ospi_time,ospi_iter,ospi_g_tmp,ospi_g,ospi_opt_gap_tmp,ospi_opt_gap,sdf_job_id,sdf_attempts,sdf_time,sdf_iter,sdf_g_tmp,sdf_g,sdf_opt_gap_tmp,sdf_opt_gap,fcfs_job_id,fcfs_attempts,fcfs_time,fcfs_iter,fcfs_g_tmp,fcfs_g,fcfs_opt_gap_tmp,fcfs_opt_gap,pi_job_id,pi_attempts,pi_time,pi_iter,pi_g_tmp,pi_g,pi_opt_gap_tmp,pi_opt_gap,cmu_t_min_job_id,cmu_t_min_attempts,cmu_t_min_time,cmu_t_min_iter,cmu_t_min_g_tmp,cmu_t_min_g,cmu_t_min_opt_gap_tmp,cmu_t_min_opt_gap
68,2,5,20,39,"[4.0, 4.0]","[10.5, 3.5]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4317769512630918,0.0001,1000,57600,172800,702760369,1,(HH:MM:SS): 05:59:04,1,15.822408199310303,15.82246184,704549769,1,(HH:MM:SS): 02:59:18,691,14.994337856769562,14.99430924654007,0.052335291322899664,0.052340312,703335669,1,(HH:MM:SS): 05:59:05,1,14.647300243377686,14.647307395935059,0.074268591,0.074271277,704986969,1,(HH:MM:SS): 02:59:18,701,14.647307395935059,14.647300243377686,0.074268138,0.074271729,,0,00:00,0,,,,,703537669,1,(HH:MM:SS): 05:59:04,1,14.691676497459412,14.691704213619232,0.071463945,0.071465341
69,2,5,20,35,"[4.0, 8.0]","[10.5, 7.0]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4436859167273841,0.0001,1000,46656,139968,702760470,1,(HH:MM:SS): 05:59:04,1,20.43475628,20.434789657592773,704549870,1,(HH:MM:SS): 02:59:16,761,19.848356246948242,19.848361015319824,0.028696208755193995,0.028697561956800233,704832870,1,(HH:MM:SS): 02:59:15,681,18.56109380722046,18.56109619140625,0.091689984,0.091691351,703441670,1,(HH:MM:SS): 05:59:04,1,18.56109619140625,18.56109380722046,0.091689867,0.091691467,,0,00:00,0,,,,,705117470,1,(HH:MM:SS): 02:59:13,581,18.65194559,18.65193009376526,0.08724404,0.087246289
70,2,5,20,132,"[4.0, 4.0]","[13.5, 4.5]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8161928796403294,0.0001,1000,636804,1910412,702769271,2,(HH:MM:SS): 05:40:08,19151,17.94433594,,704549971,2,(HH:MM:SS): 11:22:07,53361,15.90911865234375,,0.11341836734693878,,704832971,2,(HH:MM:SS): 11:22:09,51181,13.92700195,,0.22387755102040816,,704987171,2,(HH:MM:SS): 11:22:07,51041,13.92700195,,0.22387755102040816,,,0,00:00,0,,,,,705117571,2,(HH:MM:SS): 11:22:08,52481,15.968170166015625,,0.11012755102040817,
71,2,5,20,119,"[4.0, 8.0]","[13.5, 9.0]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8237041226714348,0.0001,1000,518400,1555200,704525072,1,(HH:MM:SS): 03:13:24,2341,23.57330322265625,23.57391357421875,704550072,2,(HH:MM:SS): 11:22:07,69011,19.81445313,,0.15945368632273935,,704833072,2,(HH:MM:SS): 11:22:07,69781,18.1640625,,0.22946469027121497,,703441872,2,(HH:MM:SS): 05:40:07,34981,18.1640625,,0.22946469027121497,,,0,00:00,0,,,,,703537972,2,(HH:MM:SS): 05:40:06,47271,17.09899902,,0.27464560812997607,
72,2,2,10,50,"[4.0, 4.0]","[1.4, 4.2]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,23409,70227,704525173,1,(HH:MM:SS): 02:59:10,661,5.420896768569946,5.420923471450806,703285273,1,(HH:MM:SS): 05:59:04,1,5.333076835,5.3330764174461365,0.016200259411039038,0.016205182,704833173,1,(HH:MM:SS): 02:59:12,1091,5.170849323272705,5.170953631401062,0.046126583,0.04611204,704987373,1,(HH:MM:SS): 02:59:12,1091,5.170849323272705,5.170953631401062,0.046126583,0.04611204,,0,00:00,0,,,,,705117773,1,(HH:MM:SS): 02:59:11,931,5.136231541633606,5.1363608837127686,0.052512571090970274,0.052493379
73,2,2,10,50,"[4.0, 8.0]","[1.4, 8.4]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6017253044654938,0.0001,1000,23409,70227,702769574,1,(HH:MM:SS): 05:59:05,1,10.631639242172241,10.631641387939453,704550274,1,(HH:MM:SS): 02:59:09,581,9.689656019210815,9.689450025558472,0.08860188,0.088621439,704836174,1,(HH:MM:SS): 02:59:14,1331,10.013557434082031,10.013694763183594,0.058136078,0.058123351,704987474,1,(HH:MM:SS): 02:59:14,1331,10.013557434082031,10.013694763183594,0.058136078,0.058123351,,0,00:00,0,,,,,703538174,1,(HH:MM:SS): 05:59:05,1,10.536521673202515,10.536521673202515,0.008946651,0.008946851
74,2,2,10,50,"[4.0, 4.0]","[1.8, 5.4]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427342,0.0001,1000,23409,70227,704525375,1,(HH:MM:SS): 02:59:14,1171,5.508512258529663,5.508560657501221,704550375,1,(HH:MM:SS): 02:59:12,1131,5.020795822143555,5.020697355270386,0.088538686,0.088564569,704836275,1,(HH:MM:SS): 02:59:25,2901,3.567106008529663,3.5671310424804688,0.35243749289907217,0.35243863791842467,704987575,1,(HH:MM:SS): 02:59:25,2901,3.567106008529663,3.5671310424804688,0.35243749289907217,0.35243863791842467,,0,00:00,0,,,,,703538275,1,(HH:MM:SS): 05:59:04,1,4.172573804855347,4.172575056552887,0.2425225525468661,0.24252898062020437
75,2,2,10,50,"[4.0, 8.0]","[1.8, 10.8]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8747665685577996,0.0001,1000,23409,70227,704525576,1,(HH:MM:SS): 02:59:15,1211,11.82022190093994,11.820219707489013,703285676,1,(HH:MM:SS): 05:59:05,1,9.975145816802979,9.975144720077514,0.15609487703358949,0.15609481321590854,703337276,1,(HH:MM:SS): 05:59:05,101,7.162371826171874,7.162371826171874,0.3940577523673794,0.39405763992407317,704987676,1,(HH:MM:SS): 02:59:36,4451,7.162371826171874,7.162371826171874,0.3940577523673794,0.39405763992407317,,0,00:00,0,,,,,705118076,1,(HH:MM:SS): 02:59:13,1331,11.302130985260009,11.302122211456298,0.043830896,0.043831461
76,2,2,10,50,"[4.0, 4.0]","[2.8, 2.8]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,23409,70227,704525677,1,(HH:MM:SS): 02:59:11,761,5.444385290145874,5.444384872913361,703285877,1,(HH:MM:SS): 05:59:05,1,5.338001847267151,5.338001847267151,0.019540028342827434,0.019539953204903163,703337377,1,(HH:MM:SS): 05:59:05,1,5.211038827896118,5.210984587669373,0.042860019968113554,0.042869909,704987777,1,(HH:MM:SS): 02:59:12,1081,5.210984587669373,5.211038827896118,0.042869983,0.042859947,,0,00:00,0,,,,,705118177,1,(HH:MM:SS): 02:59:10,781,5.250060081481934,5.250059664,0.035692773,0.035692775804799876
77,2,2,10,50,"[4.0, 8.0]","[2.8, 5.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5977056551565113,0.0001,1000,23409,70227,702775878,1,(HH:MM:SS): 05:59:05,1,8.994380235671997,8.994313716888428,703286078,1,(HH:MM:SS): 05:59:05,1,8.30179739,8.30179739,0.077001731,0.076994905,703338478,1,(HH:MM:SS): 05:59:05,1,8.379959106445312,8.379924774169922,0.068311669,0.068308596,704987878,1,(HH:MM:SS): 02:59:14,1311,8.379924774169922,8.379959106445312,0.068315486,0.068304779,,0,00:00,0,,,,,705118578,1,(HH:MM:SS): 02:59:11,1031,8.747196435928345,8.747229695,0.027482026917576105,0.027471136692102927
78,2,2,10,50,"[4.0, 4.0]","[3.6, 3.6]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427342,0.0001,1000,23409,70227,702775979,1,(HH:MM:SS): 05:59:05,1,5.345656394958496,5.345710635185242,704550779,1,(HH:MM:SS): 02:59:14,1351,4.307188451290131,4.307197213172913,0.19426387836070938,0.19427041470910858,704836679,1,(HH:MM:SS): 02:59:26,2981,3.624653637,3.6246532201766968,0.3219441412606258,0.32195109920103376,704987979,1,(HH:MM:SS): 02:59:26,2981,3.624653637,3.6246532201766968,0.3219441412606258,0.32195109920103376,,0,00:00,0,,,,,703538679,1,(HH:MM:SS): 05:59:05,1,5.025210142,5.025212645530701,0.059945164662115163,0.059954234624118405
79,2,2,10,50,"[4.0, 8.0]","[3.6, 7.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8729185763819697,0.0001,1000,23409,70227,702776080,1,(HH:MM:SS): 05:59:04,1,9.467021942138672,9.467024087905884,703286280,1,(HH:MM:SS): 05:59:05,11,7.0047444105148315,7.004731536,0.260089978,0.26009150596119224,704836780,1,(HH:MM:SS): 02:59:34,4261,6.05291748,6.0530548095703125,0.3606313033324025,0.36061694220224016,704988080,1,(HH:MM:SS): 02:59:35,4261,6.05291748,6.0530548095703125,0.3606313033324025,0.36061694220224016,,0,00:00,0,,,,,703538780,1,(HH:MM:SS): 05:59:05,1,9.359114527702332,9.359117746,0.011398242773266799,0.011398126861278893
80,2,2,10,50,"[4.0, 4.0]","[4.199999999999999, 1.4]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,23409,70227,702782581,1,(HH:MM:SS): 05:59:05,1,5.420923471450806,5.420896768569946,704550981,1,(HH:MM:SS): 02:59:09,651,5.3330764174461365,5.3330501317977905,0.016205182,0.016205185326805264,703339281,1,(HH:MM:SS): 05:59:05,1,5.166685342788696,5.166686177253723,0.046899413,0.046894564,703442781,1,(HH:MM:SS): 05:59:05,1,5.166685342788696,5.166686177253723,0.046899413,0.046894564,,0,00:00,0,,,,,705118881,1,(HH:MM:SS): 02:59:09,621,5.361387729644775,5.361387312412262,0.010982582971254653,0.010977788122200887
81,2,2,10,50,"[4.0, 8.0]","[4.199999999999999, 2.8]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5935037720033528,0.0001,1000,23409,70227,702782682,1,(HH:MM:SS): 05:59:05,1,7.052862167358398,7.052793502807617,704551082,1,(HH:MM:SS): 02:59:10,841,6.747006655,6.746937990188599,0.043366155,0.043366577,704836982,1,(HH:MM:SS): 02:59:15,1361,6.678091049194336,6.678091049194336,0.053137451047683026,0.053128233,704988282,1,(HH:MM:SS): 02:59:14,1361,6.678091049194336,6.678091049194336,0.053137451047683026,0.053128233,,0,00:00,0,,,,,703538982,1,(HH:MM:SS): 05:59:04,1,6.817619562149048,6.817549824714661,0.033354204,0.033354681
82,2,2,10,50,"[4.0, 4.0]","[5.4, 1.8]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427342,0.0001,1000,23409,70227,704526283,1,(HH:MM:SS): 02:59:14,1181,5.508561074733734,5.508560657501221,703286683,1,(HH:MM:SS): 05:59:05,1,5.0207966566085815,5.020795822143555,0.088546612,0.088546694,704837083,1,(HH:MM:SS): 02:59:25,2861,3.5720643997192383,3.572060227394104,0.3515431069461456,0.35154381525600686,703443083,1,(HH:MM:SS): 05:59:04,1,3.572060227394104,3.5720643997192383,0.3515438643717378,0.3515430578303573,,0,00:00,0,,,,,705119183,1,(HH:MM:SS): 02:59:12,1051,5.387147665023804,5.387200236320496,0.022040857505750563,0.022031239869431937
83,2,2,10,50,"[4.0, 8.0]","[5.4, 3.6]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8707861822513402,0.0001,1000,23409,70227,702782884,1,(HH:MM:SS): 05:59:04,1,7.0547332763671875,7.0547332763671875,704551384,1,(HH:MM:SS): 02:59:15,1501,6.1925801038742065,6.1925806403160095,0.12220918052013782,0.12220910448015418,704837184,1,(HH:MM:SS): 02:59:32,3791,4.734111785888672,4.734086036682129,0.32894531934359855,0.32894896926281364,704988484,1,(HH:MM:SS): 02:59:32,3791,4.734111785888672,4.734086036682129,0.32894531934359855,0.32894896926281364,,0,00:00,0,,,,,705119284,1,(HH:MM:SS): 02:59:21,2601,6.230444312095642,6.230443239212036,0.11684197431430185,0.11684212639426914
84,2,2,15,75,"[4.0, 4.0]","[1.4, 4.2]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5834976793260784,0.0001,1000,51984,155952,704526485,1,(HH:MM:SS): 02:59:23,841,5.4360387325286865,5.4361066818237305,704551485,1,(HH:MM:SS): 02:59:17,851,5.372389495372772,5.372352123260498,0.011708753430148306,0.011727981493888517,704837285,1,(HH:MM:SS): 02:59:30,1421,5.243819236755371,5.243819236755371,0.035360215,0.035372272165168375,703443285,1,(HH:MM:SS): 05:59:05,1,5.243819236755371,5.243819236755371,0.035360215,0.035372272165168375,,0,00:00,0,,,,,705119385,1,(HH:MM:SS): 02:59:26,1211,5.193540155887604,5.193540155887604,0.044609428,0.04462137
85,2,2,15,75,"[4.0, 8.0]","[1.4, 8.4]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5920724232232104,0.0001,1000,51984,155952,702783086,1,(HH:MM:SS): 05:59:04,1,10.507891178131104,10.507891178131104,704551586,1,(HH:MM:SS): 02:59:17,861,9.849159479141235,9.849071741104126,0.062689239,0.062697588,704837386,1,(HH:MM:SS): 02:59:33,1621,10.029949188232422,10.029949188232422,0.045484102,0.045484102,704988686,1,(HH:MM:SS): 02:59:33,1621,10.029949188232422,10.029949188232422,0.045484102,0.045484102,,0,00:00,0,,,,,705119486,1,(HH:MM:SS): 02:59:17,851,10.363216638565063,10.363216638565063,0.013768180228886928,0.013768180228886928
86,2,2,15,75,"[4.0, 4.0]","[1.8, 5.4]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8642833946038634,0.0001,1000,51984,155952,704527087,1,(HH:MM:SS): 02:59:37,1491,5.688280106,5.688327670097351,703287187,1,(HH:MM:SS): 05:59:04,1,5.281111508607864,5.281183421611786,0.071580265,0.071575386,704837487,1,(HH:MM:SS): 03:00:21,4231,3.8287887573242188,3.8287887573242188,0.32689869587100145,0.32690432419152604,703443787,1,(HH:MM:SS): 05:59:05,41,3.8287887573242188,3.8287887573242188,0.32689869587100145,0.32690432419152604,,0,00:00,0,,,,,705119587,1,(HH:MM:SS): 02:59:54,2791,4.349171072244644,4.349128603935242,0.23541545220848226,0.23542931136018577
87,2,2,15,75,"[4.0, 8.0]","[1.8, 10.8]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8700010151940712,0.0001,1000,51984,155952,704527188,1,(HH:MM:SS): 02:59:37,1511,12.008212983608246,12.008210241794586,703287288,1,(HH:MM:SS): 05:59:05,1,10.568838953971863,10.568837583065033,0.11986579781697691,0.11986571102159882,703339988,2,(HH:MM:SS): 05:40:06,538011,7.8806304931640625,,0.3437299534975371,,704988888,2,(HH:MM:SS): 11:22:06,1091871,7.8799285888671875,,0.34378840551682033,,,0,00:00,0,,,,,705119688,1,(HH:MM:SS): 02:59:28,1651,11.634220004081726,11.634211778640747,0.031144765673047033,0.031145229
88,2,2,15,75,"[4.0, 4.0]","[2.8, 2.8]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5834976793260784,0.0001,1000,51984,155952,704527289,1,(HH:MM:SS): 02:59:26,961,5.446834743022919,5.446870982646942,703287589,1,(HH:MM:SS): 05:59:04,1,5.382059812545776,5.382059812545776,0.011892215118168454,0.011898789287950119,704837689,1,(HH:MM:SS): 02:59:30,1401,5.268937826156616,5.268933296203613,0.032660604784123144,0.032667872,703443989,1,(HH:MM:SS): 05:59:05,1,5.268933296203613,5.268937826156616,0.032661436,0.032667041,,0,00:00,0,,,,,705119889,1,(HH:MM:SS): 02:59:22,981,5.267649054527283,5.267648488283157,0.032897214060911714,0.032903752
89,2,2,15,75,"[4.0, 8.0]","[2.8, 5.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5891853432942012,0.0001,1000,51984,155952,702789190,1,(HH:MM:SS): 05:59:04,1,8.840056896209717,8.840013027191162,704551990,1,(HH:MM:SS): 02:59:19,891,8.365410566329956,8.365410566329956,0.053692678,0.053687982,704837790,1,(HH:MM:SS): 02:59:33,1611,8.385694504,8.385694504,0.05139813,0.051393422,703444090,1,(HH:MM:SS): 05:59:05,1,8.385694504,8.385694504,0.05139813,0.051393422,,0,00:00,0,,,,,705119990,1,(HH:MM:SS): 02:59:22,1201,8.603358865,8.603314995765686,0.026775623,0.026775756
90,2,2,15,75,"[4.0, 4.0]","[3.6, 3.6]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8642833946038634,0.0001,1000,51984,155952,704527491,1,(HH:MM:SS): 02:59:47,1921,5.464583098888397,5.4645819664001465,704552091,1,(HH:MM:SS): 02:59:36,1951,4.579398572444916,4.579407066106796,0.16198573805631125,0.1619840100735956,703340391,1,(HH:MM:SS): 05:59:05,1,3.8823509216308594,3.8824234008789062,0.2895430719279198,0.2895296612347284,704989191,1,(HH:MM:SS): 03:00:24,4471,3.8824234008789062,3.8823509216308594,0.2895298084736479,0.28954292469174897,,0,00:00,0,,,,,703539891,1,(HH:MM:SS): 05:59:05,11,5.137489914894104,5.137439519166946,0.059856933,0.059865960332315914
91,2,2,15,75,"[4.0, 8.0]","[3.6, 7.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8683015914427344,0.0001,1000,51984,155952,704527592,1,(HH:MM:SS): 03:00:06,2781,9.472018212080002,9.472105264663696,704552192,1,(HH:MM:SS): 02:59:48,2571,7.4005032777786255,7.400504648685455,0.2186983690191283,0.21870540477484784,703340492,1,(HH:MM:SS): 05:59:13,481,6.542449951171875,6.542449951171875,0.3092865950333525,0.3092929429765831,703444292,1,(HH:MM:SS): 05:59:13,481,6.542449951171875,6.542449951171875,0.3092865950333525,0.3092929429765831,,0,00:00,0,,,,,705120192,1,(HH:MM:SS): 02:59:39,2401,9.300471156835556,9.300469100475311,0.01811093,0.018120171
92,2,2,15,75,"[4.0, 4.0]","[4.199999999999999, 1.4]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5834976793260784,0.0001,1000,51984,155952,704527693,1,(HH:MM:SS): 02:59:23,841,5.436070442199707,5.436070442199707,704552293,1,(HH:MM:SS): 02:59:20,851,5.372353255748749,5.3723883628845215,0.011721184839020423,0.011714726656378018,703340593,1,(HH:MM:SS): 02:59:31,1411,5.241237163543701,5.241237163543701,0.03584083,0.03584083,703444393,1,(HH:MM:SS): 05:59:05,1,5.2413119077682495,5.241237163543701,0.035827081,0.03584083,,0,00:00,0,,,,,703540093,1,(HH:MM:SS): 05:59:04,1,5.3738402128219604,5.3738402128219604,0.01144765,0.01144765
93,2,2,15,75,"[4.0, 8.0]","[4.199999999999999, 2.8]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5863040791100125,0.0001,1000,51984,155952,702795994,1,(HH:MM:SS): 05:59:05,1,7.023166656494141,7.023122787475586,704552394,1,(HH:MM:SS): 02:59:23,1041,6.795179367,6.795179367,0.032462178,0.032456135,704838294,1,(HH:MM:SS): 02:59:34,1651,6.738824129104614,6.738824129104614,0.040486370507326945,0.040480377,703444494,1,(HH:MM:SS): 05:59:05,1,6.738824129104614,6.738824129104614,0.040486370507326945,0.040480377,,0,00:00,0,,,,,705120394,1,(HH:MM:SS): 02:59:26,1441,6.816730022,6.816768407821655,0.029393669,0.02938214
94,2,2,15,75,"[4.0, 4.0]","[5.4, 1.8]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8642833946038634,0.0001,1000,51984,155952,704527895,1,(HH:MM:SS): 02:59:37,1491,5.688331067562103,5.688261985778809,703288295,1,(HH:MM:SS): 05:59:04,1,5.281111508607864,5.281183421611786,0.071588583,0.071564665,704838395,1,(HH:MM:SS): 03:00:20,4161,3.8313980102539062,3.831615447998047,0.3264460234913927,0.3263996177430915,703444595,1,(HH:MM:SS): 05:59:05,41,3.831615447998047,3.8313980102539062,0.3264077982647738,0.3264378434339412,,0,00:00,0,,,,,703540295,1,(HH:MM:SS): 05:59:05,1,5.594915509223938,5.594915509223938,0.016422313896402866,0.016410368718642987
95,2,2,15,75,"[4.0, 8.0]","[5.4, 3.6]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8664066852367689,0.0001,1000,51984,155952,704527996,1,(HH:MM:SS): 03:00:11,3121,7.123451232910156,7.123451232910156,704552596,1,(HH:MM:SS): 02:59:39,1941,6.502046585083008,6.502060294151306,0.087233649,0.087231725,704838496,1,(HH:MM:SS): 03:00:37,5251,5.081260681152344,5.081260681152344,0.28668555240793203,0.28668555240793203,704989696,1,(HH:MM:SS): 03:00:37,5251,5.081260681152344,5.081260681152344,0.28668555240793203,0.28668555240793203,,0,00:00,0,,,,,705120796,1,(HH:MM:SS): 02:59:55,3551,6.345674097537994,6.345738530158997,0.10918543693804655,0.10917639179701934
96,2,2,20,100,"[4.0, 4.0]","[1.4, 4.2]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5808752025931927,0.0001,1000,91809,275427,704528097,1,(HH:MM:SS): 02:59:51,1021,5.434839248657227,5.434839248657227,704552697,1,(HH:MM:SS): 02:59:34,1041,5.388072967529297,5.388073682785034,0.008604906,0.008604774,703341097,1,(HH:MM:SS): 05:59:05,11,5.271057129,5.270874023,0.030135595968444114,0.030169287023574264,703444797,1,(HH:MM:SS): 05:59:05,11,5.271057129,5.270874023,0.030135595968444114,0.030169287023574264,,0,00:00,0,,,,,705120897,1,(HH:MM:SS): 02:59:56,1451,5.215662002563477,5.215702772140503,0.040328193,0.040320691
97,2,2,20,100,"[4.0, 8.0]","[1.4, 8.4]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5870206187235925,0.0001,1000,91809,275427,704528198,1,(HH:MM:SS): 02:59:57,1161,10.40261459350586,10.402627944946289,703288598,1,(HH:MM:SS): 05:59:05,1,9.880900382995605,9.880893707,0.050152219504118654,0.05015408,704838698,1,(HH:MM:SS): 03:00:12,1881,9.993072509765625,9.993072509765625,0.039369149,0.039370382,703444898,1,(HH:MM:SS): 05:59:04,1,9.993072509765625,9.993072509765625,0.039369149,0.039370382,,0,00:00,0,,,,,703540598,1,(HH:MM:SS): 05:59:04,1,10.23171615600586,10.23171615600586,0.016428412,0.016429674294317187
98,2,2,20,100,"[4.0, 4.0]","[1.8, 5.4]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8618924889543446,0.0001,1000,91809,275427,704528299,1,(HH:MM:SS): 03:00:29,1831,5.776268005371094,5.776268005371094,704553199,1,(HH:MM:SS): 03:00:00,1931,5.4166059494018555,5.416698217391968,0.062265472383692136,0.062249498749846456,703341299,1,(HH:MM:SS): 05:59:05,11,3.976501465,3.976501465,0.31157947291466065,0.31157947291466065,703444999,1,(HH:MM:SS): 05:59:05,11,3.976501465,3.976501465,0.31157947291466065,0.31157947291466065,,0,00:00,0,,,,,703540699,1,(HH:MM:SS): 05:59:04,1,4.455081939697266,4.45508337,0.22872658686288727,0.22872633920964935
99,2,2,20,100,"[4.0, 8.0]","[1.8, 10.8]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8669004354463828,0.0001,1000,91809,275427,7045283100,1,(HH:MM:SS): 03:00:40,2071,12.02892268,12.028849244117737,7032887100,1,(HH:MM:SS): 05:59:05,11,10.861710548400879,10.861705541610718,0.097033804,0.097028708,7033414100,2,(HH:MM:SS): 05:40:06,268791,8.286010742,,0.31115936442062164,,7034450100,2,(HH:MM:SS): 05:40:06,269351,8.285583496,,0.3111948826548992,,,0,00:00,0,,,,,7051215100,1,(HH:MM:SS): 02:59:59,1991,11.743810176849365,11.743810176849365,0.023702247,0.023696287274342503
100,2,2,20,100,"[4.0, 4.0]","[2.8, 2.8]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5808752025931927,0.0001,1000,91809,275427,7028104101,1,(HH:MM:SS): 05:59:05,1,5.437513589859009,5.437422752380371,7045533101,1,(HH:MM:SS): 02:59:45,1251,5.384433746337891,5.384342193603516,0.009761786,0.009762081,7033415101,1,(HH:MM:SS): 05:59:05,1,5.288635254,5.288635254,0.027379855,0.027363606850136044,7034451101,1,(HH:MM:SS): 05:59:04,1,5.288635254,5.288635254,0.027379855,0.027363606850136044,,0,00:00,0,,,,,7035408101,1,(HH:MM:SS): 05:59:04,1,5.269957065582275,5.269911289215088,0.030814916,0.030807144
101,2,2,20,100,"[4.0, 8.0]","[2.8, 5.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5848858685357073,0.0001,1000,91809,275427,7045285102,1,(HH:MM:SS): 03:00:05,1381,8.735794067382812,8.735860824584961,7032889102,1,(HH:MM:SS): 05:59:05,1,8.361786842346191,8.361780166625977,0.042813191583014415,0.042821270332767336,7048390102,1,(HH:MM:SS): 03:00:13,1921,8.363983154296875,8.363876342773438,0.042561776321420275,0.04258132,7034452102,1,(HH:MM:SS): 05:59:05,1,8.363876342773438,8.363983154296875,0.042574003,0.042569093,,0,00:00,0,,,,,7051217102,1,(HH:MM:SS): 02:59:41,1361,8.51349926,8.513505935668945,0.025446434029858047,0.025453117143333114
102,2,2,20,100,"[4.0, 4.0]","[3.6, 3.6]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8618924889543446,0.0001,1000,91809,275427,7045287103,1,(HH:MM:SS): 03:00:53,2361,5.525391340255737,5.525481462478638,7045535103,1,(HH:MM:SS): 03:00:56,3461,4.599060059,4.599060059,0.16764989565772784,0.16766347153200126,7048391103,1,(HH:MM:SS): 03:02:32,5801,4.023376465,4.023742676,0.2718386414495065,0.2717842412276835,7034454103,1,(HH:MM:SS): 05:59:05,11,4.023742676,4.023376465,0.2717723636213946,0.27185051797478454,,0,00:00,0,,,,,7051218103,1,(HH:MM:SS): 03:00:24,2241,5.201482772827148,5.2014806270599365,0.058621832822722215,0.058637575
