Unnamed: 0,J,S,gamma,D,mu,lab,load,imbalance,t,c,r,t_prob,e,P,size,size_i,vi_job_id,vi_attempts,vi_time,vi_iter,vi_g_tmp,vi_g,ospi_job_id,ospi_attempts,ospi_time,ospi_iter,ospi_g_tmp,ospi_g,ospi_opt_gap_tmp,ospi_opt_gap,sdf_job_id,sdf_attempts,sdf_time,sdf_iter,sdf_g_tmp,sdf_g,sdf_opt_gap_tmp,sdf_opt_gap,fcfs_job_id,fcfs_attempts,fcfs_time,fcfs_iter,fcfs_g_tmp,fcfs_g,fcfs_opt_gap_tmp,fcfs_opt_gap,pi_job_id,pi_attempts,pi_time,pi_iter,pi_g_tmp,pi_g,pi_opt_gap_tmp,pi_opt_gap,cmu_t_min_job_id,cmu_t_min_attempts,cmu_t_min_time,cmu_t_min_iter,cmu_t_min_g_tmp,cmu_t_min_g,cmu_t_min_opt_gap_tmp,cmu_t_min_opt_gap
62,2,4,20,46,"[3.0, 6.0]","[6.299999999999999, 4.199999999999999]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.465004682,0.0001,1000,55225,165675,700938063,1,(HH:MM:SS): 02:59:18,591,11.375191688537598,11.375191688537598,700957563,1,(HH:MM:SS): 02:59:20,841,10.741575241088867,10.741575241088867,0.05570160616169701,0.05570160616169701,700973963,1,(HH:MM:SS): 02:59:25,1061,10.701309204101562,10.701309204101562,0.0592414178932109,0.0592414178932109,700990063,1,(HH:MM:SS): 02:59:25,1061,10.701309204101562,10.701309204101562,0.0592414178932109,0.0592414178932109,763757563.0,1,(HH:MM:SS): 11:59:40,10,11.379409790039062,11.379409790039062,0.0003708158611265676,0.0003708158611265676,702662863,1,(HH:MM:SS): 02:59:19,891,10.703880310058594,10.703880310058594,0.05901539040924137,0.05901539040924137
63,2,4,20,33,"[6.0, 12.0]","[12.599999999999998, 8.399999999999999]",0.7,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4969135589672875,0.0001,1000,28900,86700,700938164,1,(HH:MM:SS): 02:59:11,621,25.00240993499756,25.00240993499756,700957664,1,(HH:MM:SS): 02:59:11,761,24.43037796020508,24.43037796020508,0.022879073508500682,0.022879073508500682,700974064,1,(HH:MM:SS): 02:59:12,841,22.759883880615234,22.759883880615234,0.08969239606152163,0.08969239606152163,700990764,1,(HH:MM:SS): 02:59:12,841,22.759883880615234,22.759883880615234,0.08969239606152163,0.08969239606152163,763757664.0,1,(HH:MM:SS): 11:59:24,7,25.00089931488037,25.00089931488037,6.04189804548794e-05,6.04189804548794e-05,702662964,1,(HH:MM:SS): 02:59:11,701,22.98579502105713,22.98579502105713,0.08065682144974505,0.08065682144974505
64,2,4,20,84,"[3.0, 3.0]","[7.200000000000001, 2.4000000000000004]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.634784991,0.0001,1000,180625,541875,700938265,1,(HH:MM:SS): 03:01:10,1301,9.514523029327393,9.514523029327393,700958565,1,(HH:MM:SS): 03:00:59,1471,9.184980333,9.184980333,0.034635755813677234,0.034635755813677234,700974165,1,(HH:MM:SS): 03:02:51,2951,8.802711486816406,8.802711486816406,0.07481316092429556,0.07481316092429556,700990865,1,(HH:MM:SS): 03:02:54,2951,8.802711486816406,8.802711486816406,0.07481316092429556,0.07481316092429556,763757765.0,1,(HH:MM:SS): 12:05:17,10,9.517913818359377,9.517913818359377,0.00035638034839292437,0.00035638034839292437,702663065,1,(HH:MM:SS): 03:00:43,1291,9.177440166473389,9.177440166473389,0.035428246041865244,0.035428246041865244
65,2,4,20,58,"[6.0, 6.0]","[14.400000000000002, 4.800000000000001]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6622764723401225,0.0001,1000,87025,261075,700938366,1,(HH:MM:SS): 02:59:39,901,21.024322509765625,21.024322509765625,700958666,1,(HH:MM:SS): 02:59:49,1421,19.95648193359375,19.95648193359375,0.05079072467975469,0.05079072467975469,700974266,1,(HH:MM:SS): 03:00:20,2381,19.6550293,19.6550293,0.06512900518576048,0.06512900518576048,700990966,1,(HH:MM:SS): 03:00:20,2381,19.6550293,19.6550293,0.06512900518576048,0.06512900518576048,763757866.0,1,(HH:MM:SS): 12:01:12,11,21.0284423828125,,0.00019595746997133214,,702663166,1,(HH:MM:SS): 02:59:42,1181,19.752384185791016,19.752384185791016,0.06049842145371412,0.06049842145371412
66,2,4,20,74,"[3.0, 6.0]","[7.200000000000001, 4.800000000000001]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6425521288932944,0.0001,1000,140625,421875,700938467,1,(HH:MM:SS): 03:00:38,1351,12.392807006835938,12.392807006835938,700958767,1,(HH:MM:SS): 03:00:35,1621,11.571823120117188,11.571823120117188,0.06624680641487364,0.06624680641487364,700975367,1,(HH:MM:SS): 03:01:53,3011,11.33276367,11.33276367,0.0855369841756764,0.0855369841756764,700991067,1,(HH:MM:SS): 03:01:53,3011,11.33276367,11.33276367,0.0855369841756764,0.0855369841756764,763774267.0,1,(HH:MM:SS): 12:04:27,11,12.3968505859375,,0.0003262843598978053,,702663267,1,(HH:MM:SS): 03:01:03,2571,11.414962768554688,11.414962768554688,0.07890417705543756,0.07890417705543756
67,2,4,20,52,"[6.0, 12.0]","[14.400000000000002, 9.600000000000001]",0.8,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6730083936618944,0.0001,1000,70225,210675,700938568,1,(HH:MM:SS): 02:59:33,941,27.344532012939453,27.344532012939453,700958868,1,(HH:MM:SS): 02:59:47,1731,25.296215057373047,25.296215057373047,0.07490773492108554,0.07490773492108554,700975468,1,(HH:MM:SS): 03:00:15,2871,25.103233337402344,25.103233337402344,0.08196515027123248,0.08196515027123248,700991168,1,(HH:MM:SS): 03:00:16,2871,25.103233337402344,25.103233337402344,0.08196515027123248,0.08196515027123248,763774368.0,1,(HH:MM:SS): 12:01:20,11,27.349777221679688,27.349777221679688,0.00019181929088244546,0.00019181929088244546,702663368,1,(HH:MM:SS): 03:00:05,2841,25.02277183532715,25.02277183532715,0.08490765819336919,0.08490765819336919
68,2,4,20,177,"[3.0, 3.0]","[8.100000000000001, 2.7]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8191792617563299,0.0001,1000,792100,2376300,764490210,2,(HH:MM:SS): 45:34:10,113982,9.683746337890625,,764564115,2,(HH:MM:SS): 45:34:06,161642,8.678436279296875,,0.10381416690564955,,764575421,2,(HH:MM:SS): 45:34:08,155312,7.083984375,,0.268466549223647,,764586421,2,(HH:MM:SS): 45:34:10,155202,7.083984375,,0.268466549223647,,763774469.0,1,(HH:MM:SS): 22:46:26,11,12.08464813232422,,0.24793109099102809,,702663469,1,(HH:MM:SS): 05:40:10,18031,9.048187255859377,,0.06563152935392665,
69,2,4,20,121,"[6.0, 6.0]","[16.200000000000003, 5.4]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8370298039766592,0.0001,1000,372100,1116300,700945570,1,(HH:MM:SS): 03:11:13,2871,21.84472656,21.84472656,764564216,2,(HH:MM:SS): 45:34:06,454782,19.65625,,0.10018328927070816,,764575522,2,(HH:MM:SS): 45:34:06,453882,17.41796875,,0.20264651964588387,,764586522,2,(HH:MM:SS): 45:34:07,452102,17.41796875,,0.20264651964588387,,763774570.0,1,(HH:MM:SS): 22:46:11,11,30.9029541015625,,0.414664267674976,,702663570,1,(HH:MM:SS): 03:13:24,4441,19.38964844,19.38964844,0.11238767916168427,0.11238767916168427
70,2,4,20,155,"[3.0, 6.0]","[8.100000000000001, 5.4]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8245150513188537,0.0001,1000,608400,1825200,700945671,1,(HH:MM:SS): 03:33:09,3831,12.86230469,12.86230469,700959171,1,(HH:MM:SS): 03:35:00,5741,10.79492188,10.79492188,0.16073191079102012,0.16073191079102012,764575623,2,(HH:MM:SS): 45:34:08,225682,9.3515625,,0.2729481437902401,,764586623,2,(HH:MM:SS): 45:34:06,227592,9.3515625,,0.2729481437902401,,763774671.0,1,(HH:MM:SS): 14:41:25,11,12.86328125,,7.592418493701483e-05,,702663671,1,(HH:MM:SS): 04:03:00,14621,9.974609375,9.974609375,0.2245083897946442,0.2245083897946442
71,2,4,20,110,"[6.0, 12.0]","[16.200000000000003, 10.8]",0.9,"[3, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8433122697994312,0.0001,1000,308025,924075,700945772,1,(HH:MM:SS): 03:09:18,3071,28.64001465,28.64001465,764564317,2,(HH:MM:SS): 45:34:06,582702,24.39483642578125,,0.1482254208350676,,764575724,2,(HH:MM:SS): 45:34:06,582492,22.6552734375,,0.20896432092083447,,764586724,2,(HH:MM:SS): 45:34:06,577452,22.6552734375,,0.20896432092083447,,763774772.0,1,(HH:MM:SS): 22:46:11,11,41.5977783203125,,0.45243565091236776,,702672272,1,(HH:MM:SS): 05:40:06,86921,20.29400634765625,,0.2914107553483305,
72,2,6,20,40,"[3.0, 3.0]","[3.1499999999999995, 9.450000000000001]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.3877476338090317,0.0001,1000,82369,247107,700945873,1,(HH:MM:SS): 02:59:18,411,14.12908411026001,14.12908411026001,700959373,1,(HH:MM:SS): 02:59:24,721,13.068748205900192,13.068748205900192,0.07504632969024803,0.07504632969024803,700976173,1,(HH:MM:SS): 02:59:26,741,13.04511308670044,13.04511308670044,0.07671912879140066,0.07671912879140066,700992373,1,(HH:MM:SS): 02:59:26,741,13.04511308670044,13.04511308670044,0.07671912879140066,0.07671912879140066,763774873.0,1,(HH:MM:SS): 11:59:49,7,14.125391960144045,14.125391960144045,0.00026131560171574887,0.00026131560171574887,702672373,1,(HH:MM:SS): 02:59:24,671,12.91448426246643,12.91448426246643,0.08596451392851305,0.08596451392851305
73,2,6,20,30,"[6.0, 6.0]","[6.299999999999999, 18.900000000000002]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4305891832532299,0.0001,1000,47089,141267,700945974,1,(HH:MM:SS): 02:59:14,541,30.620810747146606,30.620810747146606,700959474,1,(HH:MM:SS): 02:59:14,621,29.789405822753903,29.789405822753903,0.027151630022408144,0.027151630022408144,700976274,1,(HH:MM:SS): 02:59:17,801,27.46073818206787,27.46073818206787,0.10320015989038454,0.10320015989038454,700992674,1,(HH:MM:SS): 02:59:17,801,27.46073818206787,27.46073818206787,0.10320015989038454,0.10320015989038454,763774974.0,1,(HH:MM:SS): 11:59:28,7,30.61931133270264,30.61931133270264,4.8967169953391794e-05,4.8967169953391794e-05,702672474,1,(HH:MM:SS): 02:59:16,721,27.30652952194214,27.30652952194214,0.10823623360505921,0.10823623360505921
74,2,6,20,31,"[3.0, 6.0]","[3.1499999999999995, 18.900000000000002]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4208748679096817,0.0001,1000,50176,150528,700946075,1,(HH:MM:SS): 02:59:12,371,26.540265321731567,26.540265321731567,700959575,1,(HH:MM:SS): 02:59:16,741,23.90550422668457,23.90550422668457,0.09927410533042468,0.09927410533042468,700976375,1,(HH:MM:SS): 02:59:18,821,23.778257846832275,23.778257846832275,0.10406857058198732,0.10406857058198732,700992775,1,(HH:MM:SS): 02:59:18,821,23.778257846832275,23.778257846832275,0.10406857058198732,0.10406857058198732,763775075.0,1,(HH:MM:SS): 11:59:36,8,26.53595733642578,26.53595733642578,0.0001623188484954101,0.0001623188484954101,702679675,1,(HH:MM:SS): 02:59:15,711,24.19695234298706,24.19695234298706,0.08829274878521154,0.08829274878521154
75,2,6,20,25,"[6.0, 12.0]","[6.299999999999999, 37.800000000000004]",0.7,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4777072741518148,0.0001,1000,33124,99372,700946176,1,(HH:MM:SS): 02:59:12,621,57.26390945911408,57.26390945911408,700959676,1,(HH:MM:SS): 02:59:13,841,53.82354583740235,53.82354583740235,0.060079090900493286,0.060079090900493286,700976776,1,(HH:MM:SS): 02:59:17,1141,50.53978815078736,50.53978815078736,0.1174233714016275,0.1174233714016275,700993076,1,(HH:MM:SS): 02:59:17,1141,50.53978815078736,50.53978815078736,0.1174233714016275,0.1174233714016275,763775176.0,1,(HH:MM:SS): 11:59:33,8,57.2621338903904,57.2621338903904,3.100676744656685e-05,3.100676744656685e-05,702679776,1,(HH:MM:SS): 02:59:15,1041,52.8694465,52.8694465,0.07674053344631816,0.07674053344631816
76,2,6,20,66,"[3.0, 3.0]","[3.6, 10.8]",0.8,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5872674076913782,0.0001,1000,219961,659883,700946277,1,(HH:MM:SS): 03:00:46,931,15.379257202148438,15.379257202148438,700959777,1,(HH:MM:SS): 03:00:58,1431,14.499135732650757,14.499135732650757,0.057227826931376784,0.057227826931376784,700976877,1,(HH:MM:SS): 03:02:50,2501,14.20729684829712,14.20729684829712,0.07620396345849519,0.07620396345849519,700993177,1,(HH:MM:SS): 03:02:49,2501,14.20729684829712,14.20729684829712,0.07620396345849519,0.07620396345849519,763775477.0,1,(HH:MM:SS): 12:04:45,9,15.382465362548828,15.382465362548828,0.00020860307869371313,0.00020860307869371313,702679877,1,(HH:MM:SS): 03:02:27,2261,13.777099132537842,13.777099132537842,0.1041765573298806,0.1041765573298806
77,2,6,20,48,"[6.0, 6.0]","[7.2, 21.6]",0.8,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6306922853104738,0.0001,1000,117649,352947,700946378,1,(HH:MM:SS): 02:59:42,731,33.257015991210935,33.257015991210935,700959878,1,(HH:MM:SS): 03:00:07,1531,31.013393306732176,31.013393306732176,0.06746313875759918,0.06746313875759918,700977478,1,(HH:MM:SS): 03:00:46,2361,30.77073974609375,30.77073974609375,0.07475945063063538,0.07475945063063538,700993278,1,(HH:MM:SS): 03:00:45,2361,30.77073974609375,30.77073974609375,0.07475945063063538,0.07475945063063538,763775578.0,1,(HH:MM:SS): 12:01:50,10,33.25760803222656,33.25760803222656,1.7801988482027992e-05,1.7801988482027992e-05,702679978,1,(HH:MM:SS): 03:00:52,2491,29.61243000030517,29.61243000030517,0.10958848478375041,0.10958848478375041
78,2,6,20,51,"[3.0, 6.0]","[3.6, 21.6]",0.8,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6215340595481428,0.0001,1000,132496,397488,700946479,1,(HH:MM:SS): 03:00:21,1301,28.656496524810787,28.656496524810787,700959979,1,(HH:MM:SS): 03:00:18,1601,26.244549179077147,26.244549179077147,0.08416755843288021,0.08416755843288021,700977579,1,(HH:MM:SS): 03:01:11,2551,26.434631347656246,26.434631347656246,0.07753443186018398,0.07753443186018398,700993479,1,(HH:MM:SS): 03:01:10,2551,26.434631347656246,26.434631347656246,0.07753443186018398,0.07753443186018398,763775679.0,1,(HH:MM:SS): 12:03:11,10,28.661898899078366,28.661898899078366,0.00018852179864002082,0.00018852179864002082,702680079,1,(HH:MM:SS): 02:59:39,811,27.46816844940185,27.46816844940185,0.041468016663519285,0.041468016663519285
79,2,6,20,41,"[6.0, 12.0]","[7.2, 43.2]",0.8,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6707262279706347,0.0001,1000,86436,259308,700946580,1,(HH:MM:SS): 03:00:12,1931,60.86832418441772,60.86832418441772,700960080,1,(HH:MM:SS): 03:00:10,2241,56.07195701599121,56.07195701599121,0.0787990672109613,0.0787990672109613,700977680,1,(HH:MM:SS): 03:00:46,3301,56.455737304687496,56.455737304687496,0.07249397677453799,0.07249397677453799,700993580,1,(HH:MM:SS): 03:00:45,3301,56.455737304687496,56.455737304687496,0.07249397677453799,0.07249397677453799,763775780.0,1,(HH:MM:SS): 12:03:07,11,60.8781717300415,60.8781717300415,0.00016178440520133204,0.00016178440520133204,702680180,1,(HH:MM:SS): 02:59:53,1781,59.16396143436431,59.16396143436431,0.02800081607125516,0.02800081607125516
80,2,6,20,139,"[3.0, 3.0]","[4.05, 12.15]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.7978555969501487,0.0001,1000,960400,2881200,764490311,2,(HH:MM:SS): 45:34:10,107962,16.038589477539062,,764564418,2,(HH:MM:SS): 45:34:09,201922,14.196884155273438,,0.11482963167333425,,764575825,2,(HH:MM:SS): 45:34:07,142622,12.2626953125,,0.23542557594150917,,764586925,2,(HH:MM:SS): 45:34:07,141122,12.2626953125,,0.23542557594150917,,763775881.0,1,(HH:MM:SS): 22:46:24,11,22.892547607421875,,0.42734170230376606,,702680281,1,(HH:MM:SS): 05:40:07,16001,11.19891357421875,,0.3017519657883846,
81,2,6,20,103,"[6.0, 6.0]","[8.1, 24.3]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8251332521382105,0.0001,1000,529984,1589952,700947082,1,(HH:MM:SS): 03:11:25,2101,34.48399543762207,34.48399543762207,764564519,2,(HH:MM:SS): 45:34:06,386212,30.862371826171874,,0.10502331778814128,,764575926,2,(HH:MM:SS): 45:34:06,328492,28.63236083984375,,0.1696913168998446,,764587026,2,(HH:MM:SS): 45:34:07,327692,28.63236083984375,,0.1696913168998446,,763775982.0,1,(HH:MM:SS): 22:46:12,11,53.99781684875488,,0.5658805240950476,,702680382,1,(HH:MM:SS): 05:40:06,35991,21.44731445,,0.3780501888536686,
82,2,6,20,108,"[3.0, 6.0]","[4.05, 24.3]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8197701326110981,0.0001,1000,582169,1746507,764490412,2,(HH:MM:SS): 45:34:07,219792,30.08370590209961,,764564620,2,(HH:MM:SS): 45:34:06,361052,25.695975494384765,,0.14585072803176868,,764576027,2,(HH:MM:SS): 45:34:06,288522,23.990997314453125,,0.20252520109968436,,764587127,2,(HH:MM:SS): 45:34:08,290192,23.990997314453125,,0.20252520109968436,,763776083.0,1,(HH:MM:SS): 22:46:14,11,51.56747245788574,,0.7141329803482334,,702680483,1,(HH:MM:SS): 05:40:06,42901,28.58396224975586,,0.04985235719376843,
83,2,6,20,87,"[6.0, 12.0]","[8.1, 48.6]",0.9,"[0.3333333333333333, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8465854009310888,0.0001,1000,379456,1138368,764492413,2,(HH:MM:SS): 45:34:07,396362,62.289129638671874,,764564721,2,(HH:MM:SS): 45:34:06,569382,54.091610717773435,,0.1316043259626645,,764576128,2,(HH:MM:SS): 45:34:07,502842,53.6861328125,,0.13811393538609906,,700994084,1,(HH:MM:SS): 05:40:06,54871,53.68613281,,0.1381139354262345,,763776184.0,1,(HH:MM:SS): 22:46:10,11,150.80559997558592,,1.421058069849142,,702680584,1,(HH:MM:SS): 05:40:06,70601,60.29284821,,0.03204863256641959,
84,2,6,20,40,"[3.0, 3.0]","[6.3, 6.3]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.3877476338090317,0.0001,1000,82369,247107,700947385,1,(HH:MM:SS): 02:59:20,451,14.226837068796158,14.226837068796158,700960985,1,(HH:MM:SS): 02:59:27,791,13.087629854679108,13.087629854679108,0.0800745245487968,0.0800745245487968,700978185,1,(HH:MM:SS): 02:59:24,681,13.056345105171204,13.056345105171204,0.0822735199654605,0.0822735199654605,700994185,1,(HH:MM:SS): 02:59:24,681,13.056345105171204,13.056345105171204,0.0822735199654605,0.0822735199654605,763776285.0,1,(HH:MM:SS): 11:59:44,11,14.226096391677856,,5.206196674072588e-05,,702686485,1,(HH:MM:SS): 02:59:16,411,12.927756816148758,12.927756816148758,0.09131195123452167,0.09131195123452167
85,2,6,20,30,"[6.0, 6.0]","[12.6, 12.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4305891832532299,0.0001,1000,47089,141267,700947486,1,(HH:MM:SS): 02:59:16,541,31.125864267349243,31.125864267349243,700961086,1,(HH:MM:SS): 02:59:13,591,30.48926091194153,30.48926091194153,0.020452551933650438,0.020452551933650438,700978286,1,(HH:MM:SS): 02:59:17,801,27.442745208740234,27.442745208740234,0.11832985670610176,0.11832985670610176,700994286,1,(HH:MM:SS): 02:59:17,801,27.442745208740234,27.442745208740234,0.11832985670610176,0.11832985670610176,763776386.0,1,(HH:MM:SS): 11:59:26,11,31.124967336654663,,2.8816250269424664e-05,,702686586,1,(HH:MM:SS): 02:59:16,731,27.62036693096161,27.62036693096161,0.11262329316474178,0.11262329316474178
86,2,6,20,33,"[3.0, 6.0]","[6.3, 12.6]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4105173638638359,0.0001,1000,56644,169932,700947587,1,(HH:MM:SS): 02:59:17,521,22.60344624519348,22.60344624519348,700961187,1,(HH:MM:SS): 02:59:18,741,21.45387101173401,21.45387101173401,0.050858405439123004,0.050858405439123004,700978387,1,(HH:MM:SS): 02:59:20,831,20.11763000488281,20.11763000488281,0.10997509907761388,0.10997509907761388,700994987,1,(HH:MM:SS): 02:59:20,831,20.11763000488281,20.11763000488281,0.10997509907761388,0.10997509907761388,763776587.0,1,(HH:MM:SS): 11:59:36,7,22.60226392745972,22.60226392745972,5.230696774888963e-05,5.230696774888963e-05,702686687,1,(HH:MM:SS): 02:59:18,771,20.421879768371586,20.421879768371586,0.09651477271019218,0.09651477271019218
87,2,6,20,26,"[6.0, 12.0]","[12.6, 25.2]",0.7,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.4638603242087431,0.0001,1000,35721,107163,700947688,1,(HH:MM:SS): 02:59:14,701,50.19902606010437,50.19902606010437,700961288,1,(HH:MM:SS): 02:59:11,551,47.68070802688599,47.68070802688599,0.050166671166152685,0.050166671166152685,700978588,1,(HH:MM:SS): 02:59:17,1071,42.68643302917481,42.68643302917481,0.14965615113597178,0.14965615113597178,700995088,1,(HH:MM:SS): 02:59:17,1071,42.68643302917481,42.68643302917481,0.14965615113597178,0.14965615113597178,763776688.0,1,(HH:MM:SS): 11:59:34,8,50.19727964401245,50.19727964401245,3.4789840142217685e-05,3.4789840142217685e-05,702686788,1,(HH:MM:SS): 02:59:17,1151,44.97924683094025,44.97924683094025,0.10398168328832458,0.10398168328832458
88,2,6,20,66,"[3.0, 3.0]","[7.2, 7.2]",0.8,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.5872674076913782,0.0001,1000,219961,659883,700947789,1,(HH:MM:SS): 03:00:40,881,15.513668060302734,15.513668060302734,700961389,1,(HH:MM:SS): 03:01:23,1661,14.495353698730469,14.495353698730469,0.06563981887545906,0.06563981887545906,700978689,1,(HH:MM:SS): 03:02:48,2501,14.329856872558594,14.329856872558594,0.07630762648411595,0.07630762648411595,700995289,1,(HH:MM:SS): 03:02:50,2501,14.329856872558594,14.329856872558594,0.07630762648411595,0.07630762648411595,763776789.0,1,(HH:MM:SS): 12:03:52,11,15.518535614013672,,0.00031375904731343815,,702686889,1,(HH:MM:SS): 03:01:52,1861,13.783773005008698,13.783773005008698,0.111507803864941,0.111507803864941
89,2,6,20,48,"[6.0, 6.0]","[14.4, 14.4]",0.8,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6306922853104738,0.0001,1000,117649,352947,700947890,1,(HH:MM:SS): 02:59:34,581,33.60485387,33.60485387,700961490,1,(HH:MM:SS): 03:00:20,1811,31.09758377075196,31.09758377075196,0.0746103556631249,0.0746103556631249,700978790,1,(HH:MM:SS): 03:00:41,2241,30.99212646484375,30.99212646484375,0.07774851261855076,0.07774851261855076,700995390,1,(HH:MM:SS): 03:00:41,2241,30.99212646484375,30.99212646484375,0.07774851261855076,0.07774851261855076,763776890.0,1,(HH:MM:SS): 12:01:26,11,33.60407018661499,,2.3320541373008096e-05,,702686990,1,(HH:MM:SS): 03:00:43,2311,28.92043399810791,28.92043399810791,0.13939712072588428,0.13939712072588428
90,2,6,20,54,"[3.0, 6.0]","[7.2, 14.4]",0.8,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6113603658063297,0.0001,1000,148225,444675,700947991,1,(HH:MM:SS): 03:00:19,1101,24.71254253387451,24.71254253387451,700961891,1,(HH:MM:SS): 03:00:42,1801,22.32045555114746,22.32045555114746,0.09679647407579035,0.09679647407579035,700978891,1,(HH:MM:SS): 03:01:33,2651,22.417613983154297,22.417613983154297,0.09286493073606088,0.09286493073606088,700995491,1,(HH:MM:SS): 03:01:34,2651,22.417613983154297,22.417613983154297,0.09286493073606088,0.09286493073606088,763776991.0,1,(HH:MM:SS): 12:03:26,11,24.71788787841797,,0.00021630087378220775,,702687091,1,(HH:MM:SS): 03:00:42,2001,22.721555709838867,22.721555709838867,0.08056584308581426,0.08056584308581426
91,2,6,20,43,"[6.0, 12.0]","[14.4, 28.8]",0.8,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.6596378882137727,0.0001,1000,94864,284592,700948092,1,(HH:MM:SS): 02:59:51,1191,53.78485050201416,53.78485050201416,700961992,1,(HH:MM:SS): 03:00:15,2141,49.28380699157714,49.28380699157714,0.0836860838772521,0.0836860838772521,700978992,1,(HH:MM:SS): 03:00:47,3031,48.134936523437496,48.134936523437496,0.10504656842664427,0.10504656842664427,700995592,1,(HH:MM:SS): 03:00:47,3031,48.134936523437496,48.134936523437496,0.10504656842664427,0.10504656842664427,763777092.0,1,(HH:MM:SS): 12:02:06,11,53.79098510742188,53.79098510742188,0.00011405824038673565,0.00011405824038673565,702693492,1,(HH:MM:SS): 03:00:45,3351,48.87502770423889,48.87502770423889,0.09128635204798803,0.09128635204798803
92,2,6,20,139,"[3.0, 3.0]","[8.1, 8.1]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.7978555969501487,0.0001,1000,960400,2881200,764492714,2,(HH:MM:SS): 45:34:07,107482,16.099655151367188,,764564822,2,(HH:MM:SS): 45:34:08,162252,13.249481201171875,,0.17703322980512876,,764576229,2,(HH:MM:SS): 45:34:07,142022,12.57598876953125,,0.21886595387955912,,700995693,1,(HH:MM:SS): 05:40:11,15731,12.57775879,,0.21875601236515343,,763777193.0,1,(HH:MM:SS): 22:46:23,11,41.396812319755554,,1.5712856536706703,,702693593,1,(HH:MM:SS): 05:40:09,15961,11.632125854492188,,0.27749223538465767,
93,2,6,20,103,"[6.0, 6.0]","[16.2, 16.2]",0.9,"[1, 1]","[1.0, 1.0]","[1.0, 1.0]","[1.0, 1.0]",0.8251332521382105,0.0001,1000,529984,1589952,764507515,2,(HH:MM:SS): 45:34:08,252572,34.639862060546875,,764564923,2,(HH:MM:SS): 45:34:06,367732,30.369384765625,,0.12328216802530925,,764576330,2,(HH:MM:SS): 45:34:06,327962,29.5645751953125,,0.1465157931738672,,700995794,1,(HH:MM:SS): 05:40:08,36251,29.56689453,,0.14644883751788204,,763777294.0,1,(HH:MM:SS): 22:46:13,11,175.92268180847168,,4.078619582866039,,702693694,1,(HH:MM:SS): 03:36:18,8331,22.229965209960938,22.229965209960938,0.3582547998861753,
